X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
-122.33349619218,47.7090223274534,140,350142,0,350,7-Eleven Store #27901G,7-Eleven Store #27901G,2100 N NORTHGATE WAY,98133,Seattle,(206) 351-1936,Seating 0-12,III, , , , ," 
"
-122.233429118385,47.4416215336382,141,350143,0,350,7-Eleven Store #32658C,7-Eleven Store #32658C,1200 SW 43RD ST,98057,Renton,(425) 251-9120,Seating 0-12,III, , , , ," 
"
-122.177161024385,47.3222072974575,142,350144,0,350,7-Eleven Store #35334A,7-Eleven Store #35334A,31207 124TH AVE SE,98092,Auburn,(253) 735-9643,Seating 0-12,III, , , , ," 
"
-122.20891815838,47.2902922344416,143,350145,0,350,"7-Eleven; Inc/Mkt 2361- 14481E","7-Eleven; Inc/Mkt 2361- 14481E",1539 21ST AVE SE,98002,Auburn,(253) 796-7151,Seating 0-12,III, , , , ," 
"
-122.335120555089,47.3064827533752,144,350146,0,350,"7-Eleven; Inc/Mkt 2361- 27284B","7-Eleven; Inc/Mkt 2361- 27284B",32935 1ST AVE S,98003,Federal Way,(253) 661-5383,Seating 0-12,III, , , , ," 
"
-122.253265467299,47.3815175424284,145,350147,0,350,"7-Eleven; Inc/Mkt 2361- 27311C","7-Eleven; Inc/Mkt 2361- 27311C",1481 W MEEKER ST,98032,Kent,(253) 796-7151,Seating 0-12,III, , , , ," 
"
-122.33505024279,47.3227980994007,146,350148,0,350,"7-Eleven; Inc/Mkt 2361-17463D","7-Eleven; Inc/Mkt 2361-17463D",104 SW 312TH ST,98023,Federal Way,(253) 796-7151,Seating 0-12,III, , , , ," 
"
-122.287322999473,47.5509649987465,147,350149,0,350,7 - Eleven #37134A,7 - Eleven #37134A,5700 M L KING JR WAY S,98118,Seattle,(206) 725-8421,Seating 0-12,III, , , , ," 
"
-122.312763260804,47.6635024090291,148,350150,0,350,7 - Eleven #38365A,7 - Eleven #38365A,4710 UNIVERSITY WAY NE,98105,Seattle,(206) 409-5327,Seating 0-12,III, , , , ," 
"
-122.245309261491,47.4411636336933,149,350151,0,350,7 Eleven #39637A,7-Eleven #39637A,18010 E VALLEY HWY,98032,Kent,(206) 841-3355,Seating 0-12,III, , , , ," 
"
-122.204151167244,47.3722396040496,150,350152,0,350,7 Eleven Food Mart,7 Eleven Food Mart,10225 SE 256TH ST,98030,Kent,(206) 697-3120,Seating 0-12,III, , , , ," 
"
-122.355618550886,47.6826846067027,151,350153,0,350,74Th St Ale House,74Th St Ale House,7401 GREENWOOD AVE N,98103,Seattle,(206) 228-7908,Seating 13-50,III, , , , ," 
"
-122.315780894833,47.4743730246231,152,350154,0,350,757 Mini Mart,757 Mini Mart,14257 DES MOINES MEMORIAL DR S,98168,Seattle,(206) 242-9431,Grocery Store-no seating,I, , , , ," 
"
-122.312250579869,47.4882934156995,153,350155,0,350,76 Food #284,76 Food #284,12807 DES MOINES MEMORIAL DR S,98168,Seattle,(206) 650-5442,Seating 0-12,III, , , , ," 
"
-122.213976252367,47.2940686478983,154,350156,0,350,76 Food Mart,76 Food Mart,1111 17TH ST SE,98002,Auburn,(253) 939-2223,Seating 0-12,III, , , , ," 
"
-122.304220578828,47.3695379421673,155,350157,0,350,76 Gas Station,76 Gas Station,25915 PACIFIC HWY S,98198,Des Moines,(206) 351-0113,Seating 0-12,III, , , , ," 
"
-122.196861462943,47.6168941724772,156,350158,0,350,777 Cafe,777 Cafe,777 108TH AVE NE #101,98004,Bellevue,(206) 601-0173,Seating 0-12,III, , , , ," 
"
-122.204944001209,47.4798109989841,157,350159,0,350,8 Bit Arcade Bar,8 Bit Arcade Bar,916 S 3rd ST,98057,Renton,(206) 914-8451,Seating 13-50,III, , , , ," 
"
-122.388166937978,47.6684424869525,158,350160,0,350,8 Oz Burger & Co,8Oz Burger & Co,2409 NW MARKET ST,98107,Seattle,(206) 819-0705,Seating 51-150,III, , , , ," 
"
-122.321069775083,47.6131603099161,159,350161,0,350,8 Oz Burger Bar,8 Oz Burger Bar,1401 BROADWAY,98122,Seattle,(206) 819-0776,Seating 51-150,III, , , , ," 
"
-122.335084650361,47.6018663691382,160,350162,0,350,84 Yesler,84 Yesler,84 YESLER WAY,98104,Seattle,(206) 618-7739,Seating 13-50,III, , , , ," 
"
-122.256360998221,47.4592929987055,161,350163,0,350,85 C Bakery Cafe,85 C Bakery Cafe,1341 SOUTHCENTER MALL #1610,98188,Tukwila,(714) 459-9501,Seating 13-50,III, , , , ," 
"
-122.143978140344,47.6275816091787,162,350164,0,350,85 C Bakery Cafe- Bellevue,85 C Bakery Cafe- Bellevue,14701 NE 20TH ST,98007,Bellevue,(425) 434-4768,Seating 13-50,III, , , , ," 
"
-122.365772177056,47.690878454767,163,350165,0,350,85Th Street Market - Chucks Hop Shop,Chucks Hop Shop,656 NW 85TH ST,98117,Seattle,(206) 552-9544,Seating 13-50,III, , , , ," 
"
-122.312340198451,47.3024662613795,164,350166,0,350,8Ight Izakaya,8Ight Izakaya,33320 PACIFIC HWY S #101,98003,Federal Way,(312) 841-3222,Seating 51-150,III, , , , ," 
"
-122.334864450228,47.5680045894141,165,350167,0,350,9 Hats Winery,9 Hats Winery,3861 1ST AVE S STE C,98134,Seattle,(206) 366-0335,Seating 51-150,III, , , , ," 
"
-122.346364884557,47.4666354070831,166,350168,0,350,909 Coffee And Wine,909 Coffee And Wine,909 SW 152ND ST,98166,Burien,,Seating 51-150,III, , , , ," 
"
-122.245750701245,47.438313581635,167,350169,0,350,99 Ranch Market-Hot Deli,99 Ranch Market,18230 E VALLEY HWY,98032,Kent,(425) 251-9099,Seating 13-50,III, , , , ," 
"
-122.245750701245,47.438313581635,168,350170,0,350,99 Ranch Market-Meat,99 Ranch Market,18230 E VALLEY HWY,98032,Kent,(425) 251-9099,Meat/Sea Food,III, , , , ," 
"
-122.245750701245,47.438313581635,169,350171,0,350,99 Ranch Market - Bakery,99 Ranch Market,18230 E VALLEY HWY,98032,Kent,(425) 251-9099,Bakery-no seating,III, , , , ," 
"
-122.245750701245,47.438313581635,170,350172,0,350,99 Ranch Market - Grocery,99 Ranch Market,18230 E VALLEY HWY,98032,Kent,(425) 251-9099,Grocery Store-no seating,I, , , , ," 
"
-122.245750701245,47.438313581635,171,350173,0,350,99 Ranch Market - Seafood,99 Ranch Market,18230 E VALLEY HWY,98032,Kent,(425) 251-9099,Meat/Sea Food,III, , , , ," 
"
-122.271187216382,47.540564648359,172,350174,0,350,A-Chau Cafe & Deli Llc,A-Chau Cafe & Deli Llc,6902 RAINIER AVE S,98118,Seattle,(206) 327-8726,Seating 13-50,III, , , , ," 
"
-122.376319544325,47.5177271169522,173,350175,0,350,A-Pizza Mart,A-Pizza Mart,9452 35TH AVE SW,98126,Seattle,(206) 932-5350,Seating 0-12,III, , , , ," 
"
-122.228532380249,47.2957162593241,174,350176,0,350,A-Street Big Foot Java,A-Street Big Foot Java,1404 A ST SE,98002,Auburn,(253) 833-7863,Seating 0-12,I, , , , ," 
"
-122.324098739089,47.5976365552768,175,350177,0,350,A & B Cafe,A & B Cafe,670 S WELLER ST,98104,Seattle,(206) 625-0408,Seating 13-50,III, , , , ," 
"
-122.233144863024,47.7560161544409,176,350178,0,350,A & S Petroleum Lcc,A & S Petroleum Lcc,8002 NE BOTHELL WAY,98028,Kenmore,(425) 957-4427,Seating 0-12,III, , , , ," 
"
-122.221160998977,47.443329999386,177,350179,0,350,A Fire Inside Wood Fired Pizza #1 @ Route 206-992-5394,A Fire Inside Wood Fired Pizza,2000 BENSON RD S,98055,Renton,(206) 992-5394,Mobile Food Unit,III, , , , ," 
"
-122.354671378994,47.6717048586259,178,350180,0,350,A La Mode Pies,A La Mode Pies,5821 PHINNEY AVE N,98103,Seattle,(206) 383-3796,Seating 0-12,II, , , , ," 
"
-122.383687000344,47.6696789990679,179,350181,0,350,A La Mode Pies Ballard,A La Mode Pies Ballard,2034 NW 56TH ST #150,98107,Seattle,(206) 456-4343,Seating 13-50,II, , , , ," 
"
-122.386303089364,47.5609259886683,180,350182,0,350,A La Mode Pies Llc,A La Mode Pies Llc,4225 SW ALASKA ST,98116,Seattle,(206) 456-4343,Seating 13-50,III, , , , ," 
"
-122.345348648694,47.6182871592249,181,350183,0,350,A Pizza Mart,A Pizza Mart,2525 6TH AVE,98121,Seattle,(206) 322-4323,Seating 13-50,III, , , , ," 
"
-122.312677979327,47.6676166687207,182,350184,0,350,A Pizza Mart Bar & Grill Inc,A Pizza Mart Bar & Grill Inc,5240 UNIVERSITY WAY NE STE D,98105,Seattle,(206) 697-5011,Seating 51-150,III, , , , ," 
"
-122.137026001633,47.6806939993299,183,350185,0,350,A Platinum Event,A Platinum Event,8810 152ND ST NE,98052,Redmond,(206) 240-8564,Caterer,III, , , , ," 
"
-122.324169999621,47.5982199992376,184,350186,0,350,A Plus Hong Kong Kitchen,A Plus Hong Kong Kitchen,669 S KING ST STE 103,98104,Seattle,(425) 220-9333,Seating 13-50,III, , , , ," 
"
-122.326525586385,47.5985422643627,185,350187,0,350,A Plus Kitchen Inc,A Plus Kitchen Inc,419 6TH AVE S,98104,Seattle,(206) 859-1874,Seating 13-50,III, , , , ," 
"
-122.228488994574,47.2871321936344,186,350188,0,350,"A St Pub; Llc","A St Pub; Llc",2402 A ST SE,98002,Auburn,(208) 446-4957,Seating 51-150,III, , , , ," 
"
-122.229078871472,47.3045566230358,187,350189,0,350,A Street Arco,A Street Arco,305 'A' ST SE,98002,Auburn,(253) 833-7160,Grocery Store-no seating,I, , , , ," 
"
-122.35598550847,47.7333350989957,188,350190,0,350,A1 Market,A1 Market,14401 GREENWOOD AVE N,98133,Seattle,(206) 679-0369,Seating 13-50,III, , , , ," 
"
-122.354958806339,47.7046009357271,189,350191,0,350,"A1 Mart; Inc","A1 Mart; Inc",10406 GREENWOOD AVE N,98133,Seattle,(206) 407-6732,Seating 13-50,III, , , , ," 
"
-122.212484098556,47.7067052677324,190,350192,0,350,Aa Sushi,Aa Sushi,9730 NE 119TH WAY,98034,Kirkland,,Seating 51-150,III, , , , ," 
"
-121.872705876712,47.5303290018976,191,350193,0,350,Aahaar,Aahaar,7726 CENTER BL #135,98065,Snoqualmie,(510) 717-5776,Seating 13-50,III, , , , ," 
"
-122.334954373351,47.4715160907045,192,350194,0,350,Aarons Pizza Palace,Aarons Pizza Palace,116 SW 148TH ST D-190,98166,Burien,,Seating 0-12,III, , , , ," 
"
-122.217710739737,47.4788046294712,193,350195,0,350,Aarons Rod Llc,Aarons Rod Llc,364 RENTON CENTER WAY SW STE #56,98057,Renton,(206) 334-2922,Seating 13-50,III, , , , ," 
"
-122.313881543198,47.5630348387878,194,350196,0,350,Abarrotes El Oaxaqueno,Abarrotes El Oaxaqueno,4515 15TH AVE S,98108,Seattle,(206) 954-2229,Grocery Store-no seating,I, , , , ," 
"
-122.294614914879,47.5745007568934,195,350197,0,350,Abarrotes Ramirez,Abarrotes Ramirez,3218 RAINIER AVE S,98144,Seattle,(206) 683-1013,Grocery Store-no seating,I, , , , ," 
"
-122.32879858828,47.4449686429786,196,350198,0,350,Abarrotes Y Envios Morelos,Abarrotes Y Envios Morelos,17730 AMBAUM BL S,98148,Burien,(206) 696-8726,Grocery Store-no seating,I, , , , ," 
"
-122.314477510154,47.516691988624,197,350199,0,350,Abboud'S Mc Donald'S,"Mcdonald'S; Llc",9610 DES MOINES MEMORIAL DR S,98108,Seattle,(206) 827-9700,Seating 51-150,III, , , , ," 
"
-122.386845762458,47.543305247991,198,350200,0,350,Abboud'S Mcdonalds,"Abboud'S Mcdonald'S; Llc",6546 CALIFORNIA AVE SW,98136,Seattle,(206) 762-9445,Seating 51-150,III, , , , ," 
"
-122.387121860619,47.5767089839435,199,350201,0,350,"Abboud'S Mcdonalds; Llc","Abboud'S Mcdonalds; Llc",3003 CALIFORNIA AVE SW,98116,Seattle,(206) 767-5258,Seating 13-50,III, , , , ," 
"
-122.162668532983,47.2797367338876,200,350202,0,350,Abc Book Store,Abc Book Store,5120 32ND ST SE,98092,Auburn,,Grocery Store-no seating,I, , , , ," 
"
-122.326430098009,47.4015417618825,201,350203,0,350,Abc Grocery,Abc Grocery,22309 7TH AVE S,98198,Des Moines,(206) 878-4144,Grocery Store-no seating,I, , , , ," 
"
-122.21469870039,47.3148208691353,202,350204,0,350,Aberdeen Cafe,Aberdeen Cafe,721 M ST NE #103,98002,Auburn,(253) 632-9034,Seating 13-50,III, , , , ," 
"
-122.344782919316,47.6113061491167,203,350205,0,350,Aburiya Bento House,Aburiya Bento House,2100 WESTERN AVE B,98121,Seattle,(206) 453-4685,Seating 13-50,III, , , , ," 
"
-122.344067670054,47.6150793256523,204,350206,0,350,Abyssinia Market,Abyssinia Market,2225 4TH AVE,98121,Seattle,(206) 770-9410,Seating 0-12,II, , , , ," 
"
-122.141179993776,47.6463696444176,205,350207,0,350,Acacia Teriyaki,Acacia Teriyaki,4026 148TH AVE NE,98052,Redmond,(503) 927-0462,Seating 13-50,III, , , , ," 
"
-122.322107573729,47.2914680120008,206,350208,0,350,Academy / Kitchen,Federal Way Public Academy,34620 9TH AVE S,98003,Federal Way,,School Lunch Program,II, , , , ," 
"
-122.137095996814,47.6440079986739,207,350209,0,350,Acapulco Fresh @ Ms 98,Acapulco Fresh @ Ms 98,15253 NE 40TH ST,98052,Redmond,,Seating 51-150,III, , , , ," 
"
-122.262933917699,47.7586801416996,208,350210,0,350,Acapulco Fresh Kenmore,Acapulco Fresh Kenmore,6016 NE BOTHELL WAY,98028,Kenmore,(425) 482-0334,Seating 13-50,III, , , , ," 
"
-122.293080218589,47.7245314307508,209,350211,0,350,Accituno'S #12,Accituno'S #12,13055 LAKE CITY WAY NE,98125,Seattle,(206) 861-2008,Seating 13-50,III, , , , ," 
"
-122.176174534777,47.7056835501681,210,350212,0,350,Aceituno'S Mexican Food,Aceituno'S Mexican Food,11747 124TH AVE NE,98034,Kirkland,(206) 861-2008,Seating 51-150,III, , , , ," 
"
-122.302444726775,47.7516352469877,211,350213,0,350,Acorn Catering,Acorn Catering,16918 25TH AVE NE,98155,Lake Forest Park,(206) 361-1143,Caterer,III, , , , ," 
"
-122.19856357887,47.6791249627193,212,350214,0,350,Acropolis Pizza & Pasta,Acropolis Pizza & Pasta Co,500 CENTRAL WAY,98033,Kirkland,(425) 822-1155,Seating 51-150,III, , , , ," 
"
-122.243514689305,47.4616089087763,213,350215,0,350,Act 3 Catering,Act 3 Catering,15665 NELSON PL,98188,Tukwila,,Seating 0-12,III, , , , ," 
"
-122.159816911696,47.6285502506059,214,350216,0,350,Acura Of Bellevue,Acura Of Bellevue,13424 NE 20TH ST,98005,Bellevue,,Seating 0-12,I, , , , ," 
"
-122.354205787997,47.6721711291787,215,350217,0,350,Ada'S Restaurant & Bar,Ada'S Restaurant & Bar,5910 PHINNEY AVE N,98103,Seattle,(206) 906-9554,Seating 13-50,III, , , , ," 
"
-122.312862370161,47.6226834489813,216,350218,0,350,Ada'S Technical Books & Cafe,Ada'S Technical Books And Cafe,425 15TH AVE E,98112,Seattle,(206) 941-4010,Seating 51-150,III, , , , ," 
"
-122.158355510161,47.7520974592939,217,350219,0,350,Adams Bench Winery,Adams Bench Winery,13590 NE VILLAGE SQUARE DR UNIT 1040,98072,Woodinville,(425) 408-1969,Seating 13-50,I, , , , ," 
"
-122.392119068869,47.6734987378873,218,350220,0,350,Adams Elementary School,Adams Elementary School,6110 28TH AVE NW,98107,Seattle,,School Lunch Program,II, , , , ," 
"
-122.38727267198,47.675619619246,219,350221,0,350,Addo Incubator,Addo Incubator,6420 24TH AVE NW,98107,Seattle,(206) 856-1315,Seating 51-150,III, , , , ," 
"
-122.312550577644,47.3294717764097,220,350222,0,350,Adelaide Elem School,Adelaide Elementary School,1635 SW 304TH ST,98003,Federal Way,,School Lunch Program,II, , , , ," 
"
-122.237902534684,47.340758704878,221,350223,0,350,"Adesa Washington @ 621 37Th St Nw; Auburn",Adesa Washington Inc.,621 37TH ST NW,98001,Auburn,,Limited Food Services,, , , , ," 
"
-122.303840966773,47.6127386298177,222,350224,0,350,Adey Abeba Ethiopian Restaurant,Adey Abeba Ethiopian Restaurant,2123 E UNION ST,98122,Seattle,,Seating 13-50,III, , , , ," 
"
-122.38691738792,47.5814948027085,223,350225,0,350,Admiral Chevron,Admiral Chevron,2347 CALIFORNIA AVE SW,98116,Seattle,,Seating 0-12,III, , , , ," 
"
-122.386732898201,47.5827069457929,224,350226,0,350,Admiral Cinema Llc,Admiral Cinema Llc,2343 CALIFORNIA AVE,98116,Seattle,,Seating 0-12,I, , , , ," 
"
-122.386226162412,47.5826970631335,225,350227,0,350,Admiral Pub,Admiral Pub,2306 CALIFORNIA AVE SW,98116,Seattle,(206) 889-3945,Seating 51-150,III, , , , ," 
"
-122.148767878782,47.7687087193943,226,350228,0,350,Adrice Wines,Adrice Wines,19495 144TH AVE NE STE A160,98072,Woodinville,(206) 354-7243,Seating 51-150,II, , , , ," 
"
-122.208053308207,47.7606106694561,227,350229,0,350,Aeipathy Patisserie,Aeipathy Patisserie,18223 BOTHELL WAY NE,98011,Bothell,(425) 375-3299,Seating 13-50,III, , , , ," 
"
-122.194794696544,47.6584178734916,228,350230,0,350,Aerie,Aerie,5520 108TH AVE NE,98033,Kirkland,,Seating 13-50,III, , , , ," 
"
-122.344809999606,47.6107899994944,229,350231,0,350,Aerlume,Aerlume,2003 WESTERN AVE STE C,98121,Seattle,(206) 352-1450,Seating 151-250,III, , , , ," 
"
-122.156689885014,47.7002083813478,230,350232,0,350,Aerojet,Aerojet,11411 139TH PL NE,98052,Redmond,,Seating 51-150,III, , , , ," 
"
-122.175438628146,47.622444788891,231,350233,0,350,Af Operations Truck #2- Uwa2,Af Operations Truck #2 - Uwa2,13537 AURORA AVE N,98133,Seattle,(206) 740-8467,Mobile Food Unit,I, , , , ," 
"
-122.197717048444,47.6659526688394,232,350234,0,350,Afc @ Metropolitan Market,Afc Sushi @ Metropolitan Mkt #159,10611 NE 68th ST,98033,Kirkland,,Seating 0-12,III, , , , ," 
"
-122.385802635141,47.5799023986248,233,350235,0,350,Afc Sushi,Afc Sushi @ Safeway  #2932,2622 CALIFORNIA AVE SW,98116,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.298077499401,47.3739916882131,234,350236,0,350,"Afc Sushi   @ Fred Meyer; Inc.",Afc Sushi @ F. Meyer #215,25250 PACIFIC HWY S,98032,Kent,(206) 850-4860,Seating 0-12,III, , , , ," 
"
-122.400590998428,47.6547939994701,235,350237,0,350,Afc Sushi #161 @ Metropolitan Market,Afc Sushi@ Metropolitan Market #161,3830 34TH AVE W,98199,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.218120000379,47.478529998737,236,350238,0,350,Afc Sushi & Asian Market @ Fred Meyer,Afc Sushi @ Fred Meyer #459,365 RENTON CENTER WAY SW,98057,Renton,,Seating 0-12,III, , , , ," 
"
-122.205436389199,47.3859967289417,237,350239,0,350,Afc Sushi & Pan Asian @ Fred Meyer #172,Afc Sushi & Pan Asian,10201 SE 240TH ST,98031,Kent,(253) 859-5500,Seating 0-12,III, , , , ," 
"
-122.103974280121,47.6707084504971,238,350240,0,350,Afc Sushi (Fred Meyer #00664),Afc Sushi (Fred Meyer #00664),17667 NE 76TH ST,98052,Redmond,,Seating 0-12,III, , , , ," 
"
-122.317010231853,47.681991987385,239,350241,0,350,Afc Sushi (Safeway #1550),Afc Sushi (Safeway #1550),7300 ROOSEVELT WAY NE,98115,Seattle,(206) 525-6348,Seating 0-12,III, , , , ," 
"
-122.153672612357,47.5942254158435,240,350242,0,350,Afc Sushi (Safeway #490),Afc Sushi (Safeway #490),1645 140TH AVE,98005,Bellevue,,Seating 0-12,III, , , , ," 
"
-122.338406331454,47.6153417086749,241,350243,0,350,Afc Sushi @ Amazon Doppler Building,Afc Sushi @ Amazon Doppler Building,2021 7TH AVE,98121,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.311739998251,47.5322899991941,242,350244,0,350,Afc Sushi @ Boeing #2,Afc Sushi @ Boeing #2,7755 E MARGINAL WAY,98108,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.210860000953,47.4974299987221,243,350245,0,350,Afc Sushi @ Boeing 4-21,Afc Sushi @ Boeing 4-21,900 LOGAN AVE N,98055,Renton,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.198712979766,47.4432131788752,244,350246,0,350,Afc Sushi @ Fred Meyer #031,Afc Sushi @ Fred Meyer #031,17801 108TH AVE SE,98055,Renton,,Seating 0-12,III, , , , ," 
"
-122.359028209077,47.2981583163537,245,350247,0,350,Afc Sushi @ Fred Meyer #111,Afc Sushi @ Fred Meyer #111,33702 21ST AVE SW,98023,Federal Way,,Seating 0-12,III, , , , ," 
"
-122.226351631572,47.3154921493557,246,350248,0,350,Afc Sushi @ Fred Meyer #19,Afc Sushi @ Fred Meyer #19,801 Auburn WAY N,98002,Auburn,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.144709150244,47.6290262194673,247,350249,0,350,Afc Sushi @ Fred Meyer #23,Afc Sushi @ Fred Meyer #23,2041 148TH AVE NE,98007,Bellevue,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.333593450134,47.4750606594258,248,350250,0,350,Afc Sushi @ Fred Meyer #28,Afc Sushi @ Fred Meyer #28,14300 1ST AVE S,98168,Burien,,Seating 0-12,III, , , , ," 
"
-122.118611885866,47.356538035758,249,350251,0,350,Afc Sushi @ Fred Meyer #53,Afc Sushi @ Fred Meyer #53,16735 SE 272ND ST,98042,Covington,,Seating 0-12,III, , , , ," 
"
-122.039815160464,47.5468353073729,250,350252,0,350,Afc Sushi @ Fred Meyer #658,Afc Sushi @ Fred Meyer #658,6100 E LAKE SAMMAMISH PKWY SE,98029,Issaquah,,Seating 0-12,III, , , , ," 
"
-122.018688000192,47.3641829991127,251,350253,0,350,Afc Sushi @ Fred Meyer #682,Afc Sushi @ Fred Meyer #682,26520 MAPLE VALLEY BLK DIAMOND RD,98038,Maple Valley,(425) 591-6230,Seating 0-12,III, , , , ," 
"
-122.183430259254,47.707588398945,252,350254,0,350,Afc Sushi @ Fred Meyers #391,Afc Sushi @ Fred Meyer #391,12221 120TH AVE NE,98034,Kirkland,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.354414800521,47.6248335852001,253,350255,0,350,Afc Sushi @ Metopolitan Market #157,Afc Sushi @ Metopolitan Market #157,100 MERCER ST,98109,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.384554880715,47.5819052547602,254,350256,0,350,Afc Sushi @ Metropolitan #153,Afc Sushi @ Metropolitan #153,2320 42ND AVE SW,98116,Seattle,,Seating 0-12,III, , , , ," 
"
-122.283949595202,47.6681496973108,255,350257,0,350,Afc Sushi @ Metropolitan 156,Afc Sushi @ Metropolitan 156,5250 40TH AVE NE,98105,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.035861090861,47.6059175694284,256,350258,0,350,Afc Sushi @ Metropolitan Market #162,Afc Sushi @ Metropolitan Market #162,301 228TH AVE SE,98074,Sammamish,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.235799758639,47.5852590888736,257,350259,0,350,Afc Sushi @ Metropolitan Market #164,Afc Sushi @ Metropolitan Market #164,2755 77TH AVE SE,98040,Mercer Island,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.018356019046,47.3603402692234,258,350260,0,350,Afc Sushi @ Safeway # 1471,Afc Sushi @ Safeway #1471,26916 MAPLE VALLEY BLK DIAMOND RD SE,98038,Maple Valley,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.3119130012,47.7179859994277,259,350261,0,350,Afc Sushi @ Safeway # 1586,Afc Sushi@ Safeway #1586,12318 15TH AVE NE,98125,Seattle,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.048469999648,47.5414999989219,260,350262,0,350,Afc Sushi @ Safeway # 1624,Afc Sushi @ Safeway #1624,735 NW GILMAN BL,98027,Issaquah,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.206195201142,47.7234518089711,261,350263,0,350,Afc Sushi @ Safeway # 2734,Afc Sushi @ Safeway #2734,10020 NE 137TH ST,98034,Kirkland,(310) 604-3200,Seating 0-12,III, , , , ," 
"
-122.294934969984,47.6618905691443,262,350264,0,350,Afc Sushi @ Safeway #0488,Afc Sushi @ Safeway #488,3020 NE 45TH ST,98105,Seattle,(206) 522-8350,Seating 0-12,III, , , , ," 
"
-121.97983999819,47.1983399994665,263,350265,0,350,Afc Sushi @ Safeway #0494,Afc Sushi @ Safeway #0494,152 ROOSEVELT AVE,98022,Enumclaw,(360) 825-5023,Seating 0-12,III, , , , ," 
"
