X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.331363033527,47.613265904495,1440,1757,839620,60,Paramount Theater Bldg,Paramount Theater Bldg,905 Pine St,98101
-122.309285395896,47.613373816469,1441,6600227,447450,664,Seattle World School,Seattle World,1700 E Union St,98122
-122.327928299422,47.6095321090663,1442,2692,446849,330,Virginia Mason Hospital and Seattle Medical Center,Virginia Mason Seattle Main Clinic,1100 9th Ave,98101
-122.271540217147,47.5262809884578,1443,10000219,,800,Seattle Christian Center,Christian Center,8459 50TH AVE S,98118
-122.184910223872,47.3860508339969,1444,10000225,,800,First Christian Church of Kent,First Christian Church,11717 SE 240TH ST,98031
-122.181033767188,47.2874713616779,1445,10000227,,800,Transformation Center Church International,Transformation Center Church,3535 AUBURN WAY S,98092
-122.201653744323,47.6729094720679,1446,10000229,,800,Northlake Unitarian Universalist Church,Unitarian Universalist Church,308 4TH AVE S,98033
-122.202918113555,47.732069443555,1447,10000236,,800,Northshore Church,Northshore Church,10301 NE 145TH ST,98034
-122.073046218863,47.4681972495045,1448,10000239,,800,Jesus the Saviour Moldovian Baptist Church,Jesus the Saviour Moldovian Baptist,20112 SE 152ND ST,98059
-122.188681052125,47.3806317776831,1449,10000246,,800,First Baptist Church of Kent,First Baptist Church,11420 SE 248TH ST,98030
-122.326152370818,47.608242412692,1450,10000254,,800,The Chancery,The Chancery,907 TERRY AVE,98104
-122.332642238111,47.6086660468677,1451,10000257,,800,Plymouth Church United Church of Christ,Plymouth United Church of Christ,1217 6TH AVE,98101
-122.360431577236,47.648928057254,1452,10000258,,800,First Free Methodist Church,First Free Methodist Church,58 W DRAVUS ST,98119
-122.348970014812,47.6509700120603,1453,10000259,,800,Fremont Baptist Church,Fremont Baptist Church,717 N 36TH ST,98103
-122.321225473634,47.6441137549245,1454,10000260,,800,St. Patrick's Catholic Church,St. Patrick's Catholic Church,815 E EDGAR ST,98102
-122.221822136099,47.2961204017646,1455,10000272,,800,Pyungan Presbyterian Church,Pyungan Presbyterian Church,528 12TH ST SE,98002
-122.348204049275,47.4679062565198,1456,10000277,,800,Iglesia de Restauración,Iglesia de Restauración,1022 SW 151ST ST,98166
-122.37238611962,47.6908957123059,1457,10000278,,800,Finnish Lutheran Church,Finnish Lutheran Church,8504 13TH AVE NW,98117
-121.704963288361,47.4705310734977,1458,10000284,,800,Rainbow Leizang Temple,Rainbow Leizang Temple,14310 476TH AVE SE,98045
-122.221780476929,47.3146159193221,1459,10000290,,800,Auburn Victory Fellowship,Victory Fellowship,610 8TH ST NE,98002
-122.355997913479,47.636873887234,1460,10000292,,800,Queen Anne Baptist Church,Baptist Church,2011 1ST AVE N,98109
-122.197492290513,47.5174306364012,1461,704,892489,660,Kennydale Elementary School,Kennydale,1700 NE 28th St,98056
-122.113197863462,47.6917306710868,1462,617,12147,660,Horace Mann Elementary School,Mann,17001 NE 104th St,98052
-122.114074052982,47.4365131449401,1463,6600248,12202,661,Northwood Middle School,Northwood,17007 SE 184th St,98058
-122.306611314538,47.5882479444118,1464,6600715,1132055,664,Hamlin Robinson School,HRS,1701 20th Ave S,98144
-122.115426486397,47.4835236728435,1465,746,573184,660,Briarwood Elementary School,Briarwood,17020 SE 134th St,98059
-122.135079920353,47.3707932650272,1466,562,1255197,660,Covington Elementary School,Covington,25811 156th Ave SE,98042
-122.11417004526,47.7584242413914,1467,790,21198,660,Bellevue Christian Mack Elementary School,Mack,18250 168th Pl NE,98072
-122.139798000949,47.7519968209531,1468,801,202643,660,Hollywood Hill Elementary School,Hollywood Hill,17110 148th Ave NE,98072
-122.301542463893,47.4219787170685,1469,640020,400679,64,Federal Detention Center,Federal Detention Center,2425 S 200th St ,98198
-122.240299526001,47.4608417009793,1470,580042,998429,580,Tukwila Sounder Station with bicycle lockers,Tukwila Sounder Station,7301 S Longacres Way,98057
-122.444914359767,47.3793630382608,1471,30021,534438,30,Quartermaster Harbor Seaplane Base,Quartermaster Seaplane,86th Pl SW,98070
-122.299067650986,47.2962913692895,1472,30023,710551,30,Weyerhaeuser Heliport,Weyerhauser,33663 Weyerhaeuser Way S,98001
-122.215428911982,47.2779973889233,1473,45,788781,660,Gildo Rey Elementary School,Rey,1005 37th St SE,98002
-122.191937617003,47.7013975054005,1474,449,32812,660,Bell Elementary School,Bell,11212  NE 112th St,98033
-122.183134231101,47.4098231320607,1475,6600545,627566,660,Emerald Park Elementary School,Emerald Park,11800 SE 216th St,98031
-122.183628345084,47.3290929089296,1476,49,19,660,Hazelwood Elementary School,Hazelwood,11815 SE 304th St,98092
-122.361576385639,47.6506592353408,1477,9010067,839167,901,Seattle Pacific University Bookstore Ballot Drop Box,Seattle Pacific University (435) ,310 W Bertona St,98119
-122.116466565023,47.244478360683,1478,10000049,806841,663,Muckleshoot Tribal College,Muckleshoot Tribal ,39811 Auburn-Enumclaw Road SE,98092
-122.201942244912,47.3813633744218,1479,10000050,988888,903,Kent East Hill Farmers Market,Kent East Hill Farmers Market,24604 104th Ave SE,98030
-122.322659613359,47.7244970729176,1480,10000293,,800,North Seattle Church of the Nazarene,Church of the Nazarene,13130 5TH AVE NE,98125
-122.333985071748,47.6042289889198,1481,1460,832866,60,814 2nd Ave Bldg,814 2nd Ave Bldg,814 2nd Ave,98104
-122.342528219427,47.611836957859,1482,1551,832919,360,Commodore Motel Hotel,Commodore Motel Hotel,2nd Ave & Virginia St,98121
-122.218172484396,47.2987473161448,1483,2777,783132,390,Auburn Library,Auburn Library,1102 Auburn Way S,98002
-122.30724296107,47.5902655827402,1484,2902,0000000,510,Rainier Freeway Station,Rainier Freeway Station,I-90 & Rainier Ave S,00000
-122.217658364044,47.6404664598598,1485,2227,0000000,510,Yarrow Point Freeway Station,Yarrow Point Freeway Station,SR 520 & 92nd Ave NE,00000
-122.623812700566,47.5621107298131,1486,2304,0000000,510,Bremerton Ferry Terminal,Bremerton Ferry Terminal,210 First Ave,00000
-122.32755093109,47.6816115653232,1487,2716,0000000,600,Green Lake Community Center,Green Lake Community Center,7201 East Green Lake Dr N,00000
-122.384542298351,47.5781627882888,1488,2717,456984,600,Hiawatha Community Center,Hiawatha Community Center,2700 California Ave SW,98116
-122.221046049334,47.2675214179882,1489,71,0000000,600,White River Park,White River Park,Oravetz Rd & Mill Pond Dr,98092
-122.201555136252,47.2800963232168,1490,21,0000000,600,Auburn Game Farm Park,Auburn Game Farm Park,29th St SE & R St SE,98002
-122.341090109406,47.6191300875403,1491,925,0000000,600,Denny Park,Denny Park,Denny Way & Dexter Ave N,98109
-122.174015138837,47.4354994902099,1492,719,0000000,600,Boulevard Lane Park,Boulevard Lane Park,SE 192nd St & 124th Ave SE,98058
-122.366235561429,47.5341947956475,1493,1122,482452,330,Navos Mental Health Solutions,Navos Mental Health,2600 SW Holden St,98106
-121.957048566552,47.6890937176133,1494,6002501,0000000,600,Stillwater Natural Area,Stillwater Natural Area,Carnation Duvall Rd NE and NE Stillwater Hill Rd,98014
-122.316009879402,47.7241556814134,1495,1104,0000000,600,Thornton Creek Park at NE 130th,Thornton Creek Park at NE 130th,NE 130th St,98125
-122.331838908537,47.6028437296184,1496,1694,833494,60,Lyon Bldg,Lyon Bldg,607 3rd Ave,98104
-122.319450369923,47.4053852072047,1497,1357,380127,61,Des Moines Police Department,Des Moines Police Department,21900 11th Ave S,98198
-122.255518213995,47.4632055167383,1498,1337,607737,180,Tukwila City Hall,Tukwila CH,6200 Southcenter Blvd,98188
-122.356246926708,47.723017967373,1499,1128,259487,390,Broadview Library,Broadview Lib,12755 Greenwood Ave N,98133
-122.332035056399,47.605871371235,1500,2324,834106,530,Bartell Drugs 4th-Madison,Bartell Drugs 4th-Madison,910 4th Ave,98164
-122.377833152413,47.6493353734783,1501,2281,425761,530,Interbay QFC,Interbay QFC,1600 W Dravus St,98119
-122.312823303176,47.6616251918102,1502,1552,840544,60,Continental Bldg,Continental Bldg,4512 University Way NE,98105
-122.316816200507,47.677075811824,1503,2293,341649,530,Roosevelt QFC,Roosevelt QFC,6600 Roosevelt Way NE,98115
-122.332252037056,47.604108775699,1504,1749,833506,60,Pacific Bldg,Pacific Bldg,720 3rd Ave,98104
-122.36335488707,47.555487026669,1505,10000295,,800,Full Gospel Pentecostal Church,Full Gospel Pentecostal Church,5071 DELRIDGE WAY SW,98106
-122.360227498465,47.6311610366753,1506,10000298,,800,Queen Anne Christian Church,Christian Church,1316 3RD AVE W,98119
-122.1894105498,47.487818638805,1507,10000303,,800,Renton United Methodist Church,United Methodist Church,2201 NE 4TH ST,98056
-122.193194724421,47.3937649816732,1508,10000306,,800,Grace Kent Chinese Church,Grace Chinese Church,11135 SE 232ND ST,98031
-122.356872408268,47.6865717201639,1509,10000314,,800,St. John the Evangelist Catholic Church,St. John the Evangelist Catholic Church,7916 1ST AVE NW,98117
-122.178161292032,47.5745542198302,1510,10000321,,800,Mosaic Community Church Eastside,Mosaic Community Church,4010 120TH AVE SE,98006
-122.165854653114,47.5663655014629,1511,10000323,,800,St. Madeleine Sophie Catholic Parish,St. Madeleine Sophie Catholic Parish,4400 130TH PL SE,98006
-122.170064596551,47.5642734684326,1512,10000324,,800,Newport Covenant Church,Covenant Church,12800 COAL CREEK PKWY SE,98006
-122.049326087177,47.3970334795238,1513,10000328,,800,Maple Valley Church,Maple Valley Church,22659 SWEENEY RD SE,98038
-122.309919881408,47.3999765816925,1514,10000333,,800,Hope Church,Hope Church,22415 19TH AVE S,98198
-122.301541259381,47.3964763504634,1515,10000334,,800,Grace Lutheran Church,Grace Lutheran Church,22975 24TH AVE S,98198
-122.291959335468,47.5464083953558,1516,10000338,,800,Graham Street Church of Christ,Church of Christ,3108 S GRAHAM ST,98108
-122.277164873871,47.476356352909,1517,10000348,,800,St. Thomas Catholic Church,St. Thomas Catholic Church,4415 S 140TH ST,98168
-122.298722529107,47.687432928113,1518,10000354,,800,Temple Beth Am,Temple Beth Am,2632 NE 80TH ST,98115
-122.378565912974,47.5209311323163,1519,10000355,,800,Christian Science Church,Christian Science Church,3601 SW BARTON ST,98126
-122.38368423451,47.3050324082898,1520,10000367,,800,St. Theresa Catholic Church,St. Theresa Catholic Church,3939 SW 331ST ST,98023
-122.306384606777,47.628451794859,1521,10000371,,800,Prospect Congregational United Church of Christ,Prospect Congregational United Church,1919 E PROSPECT ST,98112
-122.306202491194,47.6614350244359,1522,10000375,,800,Newman Center Catholic Church,Catholic Church,4502 20TH AVE NE,98105
-122.328566281271,47.6757166434593,1523,10000381,,800,Green Lake United Methodist Church,United Methodist Church,2415 N 65TH ST,98103
-122.300102940017,47.5990131535376,1524,10000385,,800,Greater Mt. Baker Baptist Church,Baptist Church,2421 S JACKSON ST,98144
-122.164230919925,47.6899050681136,1525,10000386,,800,St. George Coptic Orthodox Church,St. George Coptic Orthodox Church,13216 NE 100TH ST,98033
-122.181006678751,47.6759679930612,1526,10000390,,800,Salt House Church,Salt House Church,11920 NE 80TH ST,98033
-122.380318139957,47.6834273204126,1527,10000391,,800,Northwest Christian Church,Christian Church,7503 18TH AVE NW,98117
-122.336823478382,47.6166799317822,1528,1062,838645,390,Washington Talking Book and Braille Library,WA Talking Book and Braille Lib,821 Lenora St,98121
-122.292006778105,47.6715154514399,1529,869,349397,660,Bryant Elementary School,Bryant ,3311 NE 60th St,98115
-121.991685719047,47.1999284916121,1530,305,0000000,600,Veterans Memorial Park - Enumclaw,Market Square Park,Railroad St & Monroe Ave,98022
-121.783996572925,47.4901008475213,1531,903063,0,903,North Bend Farmers Market,North Bend Farmers Market,400 SE Orchard Drive,98045
-122.22543434069,47.3179989762048,1532,67009,707373,67,KC Medic 6,KC Medic 6,1049 D St NE,98002
-122.243526009246,47.4174001334969,1533,67010,799751,67,KC Medic 7,KC Medic 7,20676 72nd Ave S,98032
-122.132360215707,47.3574704492653,1534,67012,674627,67,KC Medic 11,KC Medic 11,15635 SE 272nd St,98042
-122.017245827997,47.5452454017658,1535,67013,0000000,67,Bellevue Medic 14,Bellevue Medic 14,190 E Sunset Way,98027
-122.350229718775,47.7628317994561,1536,67014,888157,67,Shoreline Medic 63,Shoreline Medic 63,719 N 185th St,98133
-122.341132948978,47.704827113738,1537,67018,256668,67,Seattle Medic 31,Seattle Medic 31,1319 N Northgate Way,98133
-122.379644157704,47.5608204090905,1538,67019,920046,67,Seattle Medic 32,Seattle Medic 32,3715 SW Alaska St,98126
-122.323661241322,47.6039206409768,1539,67020,438405,67,Seattle Medic 1,Seattle Medic 1,325 9th Ave,98104
-122.323661241322,47.6039206409768,1540,67021,438405,67,Seattle Medic 10,Seattle Medic 10,325 9th Ave,98104
-122.281593859018,47.7526707803864,1541,67024,94139,67,Shoreline Medic 65,Shoreline Medic 65,17020 Brookside Blvd NE,98155
-122.377305059589,47.6683916985497,1542,67025,321456,67,Seattle Medic 18,Seattle Medic 18,1521 NW Market St,98107
-122.303210395691,47.4023835128945,1543,67026,380825,67,KC Medic 13 (12 Hour),KC Medic 13 (12 Hour),2238 223rd St,98198
-122.037061125624,47.6921129634481,1544,10000015,355693,66,Station 18,18,22710 NE Alder Crest Dr,98053
-122.328330020795,47.6012646925539,1545,10000016,969817,66,Station 10,10,400 S Washington St,98104
-122.388130742048,47.5611377631671,1546,6900100,,510,West Seattle Junction,West Seattle Junction,SW Alaska St and 44th Ave SW,98116
-122.336536884674,47.6116503068912,1547,6900101,,520,Metro Customer Service Tunnel,Metro Customer Service,Westlake Tunnel Station Mezzanine,98101
-122.1871425002,47.7051003166874,1548,6900102,,61,Kirkland Municipal Court,Kirkland Municipal Court,11515 NE 118th St,98034
-122.314314893032,47.5969425325706,1549,6900103,,60,Goodwill Industries,Goodwill Industries,1400 S Lane St,98144
-122.328270504271,47.7633793115304,1550,6007598,,600,Spartan Recreation Center,Spartan Recreation Center,202 NE 185th St,98155
-122.324183843084,47.5965156283116,1551,1841,,64,Social Security Office - Int'l District,SSO - ID Seattle,675 S Lane St,98104
-122.229935864645,47.4680568149605,1552,630009,741410,63,Employment Security Dept-Renton,ESD-Renton,919 SW Grady Way,98057
-121.736782647329,47.6271548098168,1553,6005355,0000000,600,Snoqualmie Forest,Snoqualmie Forest,340th Ave NE to 564th Ave NE and NE 205th St to SE 80th St,98065
-122.114711149811,47.6726032976561,1554,10000393,,800,"First Church of Christ, Scientist","First Church of Christ, Scientist",16911 NE 79TH ST,98052
-122.328950917373,47.6069971547717,1555,2644,000000,330,Polyclinic-Madison,Polyclinic-Madison,904 7th Ave,98104
-122.345632377959,47.7094541132373,1556,1200048,276736,120,Evergreen-Washelli Cemetery,Washelli,11111 Aurora Ave N,98133
-122.050298223794,47.5402306337579,1557,3900073,572537,390,KCLS Service Center,KCLS Service Center,960 Newport Way NW,98027
-122.005657100666,47.4149850266826,1558,1200003,852658,120,Maple Valley/Hobart Cemetery,Maple Valley / Hobart,252nd Ave SE,98038
-122.189832508553,47.6110112863707,1559,3600070,105459,360,Hilton-Bellevue,Sheraton,100 112th Ave NE,98004
-122.171386221407,47.295226174202,1560,6002768,0000000,600,Porter Levee Natural Area,Porter Levee Natural Area,12550 SE Green Valley Rd,98092
-122.001259440504,47.4651646682067,1561,6004632,0000000,600,Mirrormont Park,Mirrormont Park,256th  Ave SE and SE 152nd St,98027
-122.1489051828,47.5188682919804,1562,6005111,0000000,600,Forest View Park,Forest View Park,212th Ave SE and SE 13th Pl,00000
-122.143611632396,47.3786709340383,1563,6003175,803643,600,Soos Creek Shop Complex,Soos Creek Shop Complex,24810 148th Ave SE,98042
-122.369801077359,47.3270132503539,1564,320,0000000,600,Dumas Bay Centre,Dumas Bay Centre,30844 44th Ave SW,98023
-122.403865931349,47.3819105267005,1565,6002453,406934,600,Maury Island Marine Park,Maury Island Marine Park,5405 SW 244th St,98070
-122.489103830148,47.3664061432247,1566,6007258,0000000,600,Inspiration Point Natural Area,Inspiration Point Natural Area,SW 265th St east of Vashon Hwy SW,98070
-122.506107232365,47.3900231945992,1567,6004893,0000000,600,Christiansen Pond Natural Area,Christiansen Pond Natural Area,SW 240th St and 131st Ave SW,98070
-122.447082785652,47.369076545546,1568,6005388,0000000,600,Dockton Forest Lease Site,Dockton Forest Lease Site,SW 260th St and 91st Ave SW,98070
-122.40507737282,47.5776305769822,1569,6007184,0000000,600,Schmitz Boulevard,Schmitz Boulevard,58th Ave SW and SW Stevens St,98116
-122.386774505918,47.5856031509178,1570,6007181,0000000,600,California Place,California Place,California Ave. SW and SW Hill St,98116
-122.412133224446,47.5709986565095,1571,6007058,0000000,600,Cormorant Cove,Cormorant Cove,3701 Beach Dr SW,98116
-122.29914128051,47.6169813748162,1572,6007034,453523,600,Plum Tree Park,Plum Tree Park,1717 26th Ave,98122
-122.284241445157,47.6152332201684,1573,6007038,0000000,600,Madrona Briar Patch,Madrona Briar Patch,Madrona Dr and Grand Ave,98122
-122.48965911756,47.3581277955692,1574,6002460,0000000,600,Lost Lake,Lost Lake,Madrona Dr and Grand Ave,00000
-122.385308223824,47.3259914732138,1575,6002444,0000000,600,Dumas Bay Park,Dumas Bay Park,Madrona Dr and Grand Ave,00000
